Product Type,Comment,Total Thickness (mm),Outer Lite (Name_Thickness mm),Outer Lite NFRC ID,Outer Lite Low-E,Middle Lite (Name_Thickness mm),Middle Lite NFRC ID,Middle Lite Low-E,Inner Lite (Name_Thickness mm),Inner Lite NFRC ID,Inner Lite Low-E,Gas Fill,U-value NFRC (W/m²K),U-value NFRC (BTU/hrftF),R-value NFRC,SHGC,Tvis (Visible Transmittance),Exterior Visible Reflectance,Transmitted Color L*,Transmitted Color a*,Transmitted Color b*,Exterior Reflected Color L*,Exterior Reflected Color a*,Exterior Reflected Color b*,T-UV,NFRC,CEN,g-factor,U-value CEN (W/m�K)
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C272 5mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,5 mm Clear,2013,LoE² 272 S5,Air,0.3098,0.0546,18.33,0.2196,0.3308,0.0741,63.9,-1.02,8.41,32.61,0.1,1.2,0.0257,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C366 5mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2156,LoE³ 366 S5,Air,0.3084,0.0543,18.41,0.2037,0.2974,0.0752,61.13,-3.54,8.74,32.82,0.71,0.87,0.0075,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB60 5mm,25.49,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,Clear  5mm,5283,Solarban® 60 S5,Air,0.3092,0.0544,18.37,0.2193,0.3346,0.0747,64.21,-1.6,8.55,32.72,-0.03,1.51,0.029,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB70 5mm,25.49,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Air,0.3081,0.0543,18.43,0.1959,0.3062,0.079,61.85,-3.11,9.78,33.65,0.08,-0.04,0.0107,Yes,No,,
EnthermalPlus,SB60 Solarbronze 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.71mm / LUMI 5mm,25.46,Solarbronze®  6mm,5274,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Air,0.311,0.0548,18.26,0.2285,0.3826,0.074,67.9,-0.77,8.34,32.59,0.59,0.21,0.0556,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C180 5mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2193,LoE 180 S5,Air,0.3113,0.0548,18.24,0.1945,0.3046,0.0692,61.94,-3.02,2.0,31.64,-0.14,-3.22,0.0369,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C270 5mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2028,LoE² 270 S5,Air,0.3093,0.0545,18.36,0.187,0.2675,0.0672,58.63,-3.83,2.31,31.15,-1.69,-1.22,0.0203,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C272 5mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,5 mm Clear,2013,LoE² 272 S5,Air,0.3098,0.0546,18.33,0.1911,0.2766,0.0649,59.45,-3.06,2.09,30.6,-0.44,-1.69,0.0249,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C366 5mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2156,LoE³ 366 S5,Air,0.3084,0.0543,18.41,0.1773,0.2489,0.0656,56.87,-5.39,2.7,30.76,0.1,-2.1,0.0072,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB60 5mm,25.49,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,Clear  5mm,5283,Solarban® 60 S5,Air,0.3092,0.0544,18.37,0.1909,0.2798,0.0653,59.76,-3.64,2.22,30.68,-0.56,-1.43,0.0281,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB70 5mm,25.49,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Air,0.3081,0.0543,18.43,0.1703,0.2561,0.0684,57.53,-5.05,3.64,31.44,-0.25,-3.17,0.0103,Yes,No,,
EnthermalPlus,SB60 Solargray 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.71mm / LUMI 5mm,25.46,Solargray®  6mm,5289,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Air,0.311,0.0548,18.26,0.1987,0.3199,0.0648,63.24,-2.95,1.71,30.59,0.02,-2.63,0.0536,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C180 5mm,25.46,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2193,LoE 180 S5,Air,0.3113,0.0548,18.24,0.2472,0.4314,0.0953,71.55,-5.22,4.18,37.0,-1.7,-3.1,0.0486,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C270 5mm,25.46,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2028,LoE² 270 S5,Air,0.3094,0.0545,18.35,0.2395,0.3788,0.0913,67.83,-6.04,4.43,36.2,-4.11,-0.26,0.0266,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C272 5mm,25.46,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,5 mm Clear,2013,LoE² 272 S5,Air,0.3098,0.0546,18.33,0.2445,0.3916,0.0866,68.74,-5.2,4.23,35.29,-1.99,-1.01,0.0326,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C366 5mm,25.46,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2156,LoE³ 366 S5,Air,0.3084,0.0543,18.41,0.2288,0.3526,0.0879,65.85,-7.69,4.77,35.53,-1.16,-1.62,0.0094,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB60 5mm,25.49,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,Clear  5mm,5283,Solarban® 60 S5,Air,0.3092,0.0544,18.37,0.2443,0.3962,0.0874,69.09,-5.85,4.37,35.42,-2.14,-0.62,0.0369,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB70 5mm,25.49,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Air,0.3081,0.0543,18.43,0.2201,0.3628,0.0936,66.6,-7.3,5.85,36.65,-2.04,-3.02,0.0135,Yes,No,,
EnthermalPlus,SB60 Optigray 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.71mm / LUMI 5mm,25.46,Optigray®  6mm,5265,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Air,0.311,0.0548,18.26,0.2529,0.453,0.0864,73.0,-5.19,3.9,35.28,-1.25,-2.44,0.0707,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C180 5mm,25.46,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2193,LoE 180 S5,Air,0.3113,0.0548,18.24,0.2281,0.3848,0.0854,68.6,-8.29,-4.45,35.32,-2.07,-8.74,0.0469,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C270 5mm,25.46,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2028,LoE² 270 S5,Air,0.3093,0.0545,18.36,0.2215,0.3381,0.0823,65.02,-8.91,-3.79,34.63,-4.52,-5.29,0.0258,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C272 5mm,25.46,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,5 mm Clear,2013,LoE² 272 S5,Air,0.3098,0.0546,18.33,0.2261,0.3493,0.0783,65.89,-8.1,-4.12,33.77,-2.51,-5.88,0.0316,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C366 5mm,25.46,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2156,LoE³ 366 S5,Air,0.3084,0.0543,18.41,0.2116,0.315,0.0792,63.14,-10.41,-3.21,33.97,-1.64,-6.66,0.0091,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB60 5mm,25.49,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,Clear  5mm,5283,Solarban® 60 S5,Air,0.3092,0.0544,18.37,0.2259,0.3536,0.0788,66.24,-8.78,-3.98,33.87,-2.66,-5.52,0.0356,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB70 5mm,25.49,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Air,0.3081,0.0543,18.43,0.2033,0.3238,0.0841,63.83,-10.13,-2.23,35.03,-2.18,-8.48,0.0131,Yes,No,,
EnthermalPlus,SB60 Solarblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.71mm / LUMI 5mm,25.46,Solarblue®  6mm,5364,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Air,0.311,0.0548,18.26,0.2336,0.4042,0.0781,70.01,-8.3,-4.86,33.78,-1.68,-7.44,0.068,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C180 5mm,25.46,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2193,LoE 180 S5,Air,0.3113,0.0548,18.24,0.276,0.4391,0.0974,72.24,-5.14,-1.24,37.53,-0.88,-7.54,0.0621,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C270 5mm,25.46,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2028,LoE² 270 S5,Air,0.3093,0.0545,18.36,0.2647,0.3857,0.0933,68.5,-5.99,-0.72,36.71,-3.67,-3.92,0.0336,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C272 5mm,25.46,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,5 mm Clear,2013,LoE² 272 S5,Air,0.3098,0.0546,18.33,0.2708,0.3986,0.0884,69.41,-5.11,-1.01,35.74,-1.43,-4.65,0.041,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.01mm / C366 5mm,25.46,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,5mm Clear,2156,LoE³ 366 S5,Air,0.3084,0.0543,18.41,0.2508,0.359,0.0897,66.51,-7.69,-0.23,35.99,-0.44,-5.44,0.012,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB60 5mm,25.49,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,Clear  5mm,5283,Solarban® 60 S5,Air,0.3092,0.0544,18.37,0.2704,0.4034,0.0891,69.77,-5.79,-0.86,35.87,-1.62,-4.24,0.0469,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 9.04mm / SB70 5mm,25.49,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,Solarban® 70 glass  5mm,5434,Solarban® 70 S5,Air,0.3081,0.0543,18.43,0.2406,0.3692,0.0958,67.24,-7.34,0.82,37.18,-1.06,-7.35,0.0172,Yes,No,,
EnthermalPlus,SB60 Optiblue 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.71mm / LUMI 5mm,25.46,Optiblue® (Solarban® z50)  6mm,5424,Solarban® 60 S2,Clear Float Glass,415,,SGG ECLAZ II 5mm,20755,ECLAZ II S5,Air,0.311,0.0548,18.26,0.2821,0.4612,0.0881,73.71,-5.09,-1.61,35.74,-0.56,-6.35,0.0909,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.414,0.0729,13.72,0.5469,0.6636,0.1943,85.13,-4.91,4.45,51.38,-2.39,-6.83,0.1053,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.4111,0.0724,13.81,0.4592,0.584,0.185,80.9,-6.1,4.9,50.23,-6.1,-2.85,0.0542,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.4118,0.0725,13.79,0.4791,0.6016,0.1736,81.84,-5.0,4.71,48.82,-2.9,-3.99,0.0654,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.4098,0.0722,13.86,0.4212,0.543,0.177,78.58,-8.01,5.19,49.22,-1.56,-4.79,0.0197,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.4108,0.0723,13.82,0.4731,0.6107,0.1755,82.35,-5.77,4.83,49.03,-3.14,-3.44,0.0779,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.4092,0.0721,13.88,0.404,0.5592,0.1903,79.47,-7.49,6.3,50.87,-2.85,-6.69,0.0286,Yes,No,,
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.414,0.0729,13.72,0.5479,0.7003,0.1731,86.97,-4.75,4.21,48.82,-1.81,-6.1,0.1589,Yes,Yes,0.553048,0.437293
EnthermalPlus,C180 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6mm Clear,2194,LoE 180 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.4117,0.0725,13.79,0.4646,0.6338,0.1835,83.61,-5.53,4.22,50.08,-3.55,-6.12,0.1101,Yes,Yes,0.468869,0.434846
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.3155,0.0556,18.0,0.3195,0.584,0.1543,80.9,-6.1,4.9,46.33,-4.02,-3.53,0.0542,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3139,0.0553,18.09,0.3102,0.5142,0.1471,76.87,-7.03,5.16,45.29,-7.4,0.18,0.0301,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.3142,0.0553,18.07,0.3167,0.5297,0.1382,77.77,-6.02,4.98,44.0,-4.49,-0.79,0.0367,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.3131,0.0551,18.14,0.2969,0.4783,0.1407,74.66,-8.76,5.44,44.35,-3.37,-1.55,0.0106,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3136,0.0552,18.1,0.3164,0.5378,0.1397,78.26,-6.76,5.08,44.19,-4.68,-0.29,0.0414,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.3127,0.0551,18.16,0.2858,0.4926,0.1511,75.51,-8.32,6.65,45.85,-4.67,-3.33,0.015,Yes,No,,
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3155,0.0556,18.0,0.3272,0.6165,0.1378,82.68,-5.91,4.58,44.0,-3.47,-2.76,0.08,Yes,Yes,0.335760,0.327708
EnthermalPlus,C270 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6mm Clear,2029,LoE² 270 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.3142,0.0553,18.07,0.3113,0.5581,0.146,79.46,-6.56,4.62,45.16,-5.07,-2.81,0.0562,Yes,Yes,0.319067,0.326338
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.3374,0.0594,16.83,0.3616,0.6016,0.1419,81.84,-5.0,4.71,44.55,-1.86,-4.07,0.0654,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.3356,0.0591,16.92,0.3436,0.5297,0.1342,77.77,-6.02,4.98,43.38,-5.69,0.26,0.0367,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.336,0.0592,16.9,0.3523,0.5459,0.1248,78.7,-5.01,4.78,41.94,-2.4,-0.88,0.0455,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.3347,0.0589,16.97,0.3251,0.4928,0.1276,75.55,-7.89,5.32,42.34,-1.09,-1.8,0.0131,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.3353,0.0591,16.93,0.3514,0.5542,0.1264,79.19,-5.75,4.89,42.15,-2.64,-0.29,0.0501,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.3343,0.0589,16.99,0.3122,0.5073,0.1385,76.39,-7.39,6.5,44.03,-2.44,-3.95,0.0189,Yes,No,,
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.3375,0.0594,16.83,0.3695,0.6355,0.1244,83.66,-4.83,4.38,41.93,-1.24,-3.15,0.0956,Yes,Yes,0.377877,0.352155
EnthermalPlus,C272 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6 mm Clear,2014,LoE² 272 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.336,0.0592,16.9,0.3455,0.575,0.133,80.39,-5.53,4.43,43.23,-3.04,-3.26,0.068,Yes,Yes,0.352973,0.350572
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.2933,0.0516,19.36,0.1465,0.3269,0.142,64.23,-10.43,-3.45,44.76,-6.57,-13.31,0.0084,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.2919,0.0514,19.46,0.1466,0.2881,0.1398,60.91,-10.89,-2.85,44.41,-7.72,-11.95,0.0045,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.2922,0.0515,19.43,0.1489,0.2963,0.1367,61.62,-10.14,-3.03,43.94,-6.7,-12.19,0.0056,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2912,0.0513,19.5,0.1447,0.2684,0.1374,59.12,-11.83,-2.69,44.05,-6.37,-12.44,0.0016,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2917,0.0514,19.47,0.1489,0.3011,0.1372,62.04,-10.78,-3.0,44.0,-6.73,-12.05,0.0063,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB70 6mm,25.44,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,Solarban® 70 glass  6mm,5439,Solarban® 70 S5,Air,0.2909,0.0512,19.52,0.1408,0.2763,0.141,59.8,-11.61,-1.65,44.58,-6.9,-12.99,0.0024,Yes,No,,
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / LUMI 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,SGG ECLAZ II 6mm,20756,ECLAZ II S5,Air,0.2933,0.0516,19.36,0.1506,0.3448,0.1367,65.68,-10.42,-3.82,43.96,-6.28,-12.89,0.0125,Yes,Yes,0.162983,0.302952
EnthermalPlus,C340 6mm / Vacuum 0.25mm / Clear 6mm / Air 7.75mm / SKN183 6mm,25.4,6mm Clear,2167,LoE³ 340 S2,Float Glass - 6mm,2004,,SGG COOL-LITE SKN 183 II 6mm,20896,COOL-LITE SKN 183 II S5,Air,0.2921,0.0514,19.44,0.1468,0.3126,0.1394,63.05,-10.56,-3.6,44.36,-6.83,-12.92,0.0088,Yes,Yes,0.158999,0.301784
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C180 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2194,LoE 180 S5,Air,0.2655,0.0468,21.39,0.2371,0.543,0.1398,78.58,-8.01,5.19,44.26,-2.52,-4.46,0.0197,Yes,No,,
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C270 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2029,LoE² 270 S5,Air,0.2644,0.0466,21.48,0.2383,0.4783,0.1336,74.66,-8.76,5.44,43.3,-5.39,-1.35,0.0106,Yes,No,,
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C272 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6 mm Clear,2014,LoE² 272 S5,Air,0.2646,0.0466,21.46,0.2418,0.4928,0.1257,75.55,-7.89,5.32,42.09,-2.62,-2.24,0.0131,Yes,No,,
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.05mm / C366 6mm,25.4,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,6mm Clear,2157,LoE³ 366 S5,Air,0.2638,0.0465,21.52,0.2349,0.4455,0.1278,72.54,-10.28,5.62,42.4,-1.79,-2.82,0.0038,Yes,No,,
EnthermalPlus,C366 6mm / Vacuum 0.25mm / Clear 6mm / Air 8.09mm / SB60 6mm,25.44,6mm Clear,2157,LoE³ 366 S2,Float Glass - 6mm,2004,,Clear  6mm,5284,Solarban® 60 S5,Air,0.2642,0.0465,21.49,0.2419,0.5004,0.127,76.03,-8.6,5.4,42.27,-2.76,-1.81,0.0148,Yes,No,,
